id,valor,categoria,hora,dia_semana,idade_cliente,saldo_conta,num_transacoes_dia,eh_fim_semana,distancia_casa_km,eh_fraude
127,16.63246336212351,restaurante,16,6,46.0,3870.1093411163306,4,1,8.289046973129482,0
128,27.672599183925453,farmacia,16,5,34.0,3136.9517565895026,3,0,1.0295923053862368,0
129,61.533493609694005,farmacia,23,1,34.0,5004.572705179782,2,0,1.710758887814789,0
130,29.839386487701038,mercado,3,1,33.0,3105.13271281285,5,0,1.0163842024197502,0
131,8.492673772493651,online,20,1,47.0,2156.6914556696042,2,0,5.60751384633127,0
132,59.280212743224645,restaurante,7,5,32.0,3086.545833248676,1,0,5.795571288129421,0
133,15.260007899682307,mercado,4,2,34.0,4086.250861315745,4,1,5.285096853058152,0
134,96.38117637809113,online,15,1,52.0,,4,1,2.6858605457205433,0
135,18.114105042787,mercado,3,6,42.0,1927.1272217736139,4,0,0.5277527085661303,0
136,350.69653821351835,shopping,21,7,54.0,1958.7348961719722,3,0,12.105130854533698,0
137,21.329605755137237,mercado,14,4,49.0,3616.4853043162507,1,0,3.543649454143385,0
138,37.096631878763176,farmacia,11,5,25.0,,3,0,2.612569961161059,0
139,144.92562225389653,online,4,6,38.0,3151.841591752342,0,0,4.443680523644358,0
140,12.465474966729873,restaurante,22,3,51.0,-717.957178691885,0,0,1.0708598071205673,0
141,71.73307379581941,restaurante,15,7,25.0,522.1227252123194,4,0,0.7109799912888332,0
142,262.05942869998876,online,13,3,45.0,2641.6022678143186,5,0,2.600384942035851,0
143,7.93291150158508,farmacia,9,4,39.0,2247.795864962289,2,1,1.288808872609812,0
144,68.1397422954124,combustivel,6,2,18.0,3008.055568254005,1,0,1.4004898201384874,0
145,74.57902885147458,mercado,12,1,41.0,2295.902756346787,1,0,11.151856500903852,0
146,139.5171379121844,farmacia,19,5,29.0,5297.4636992235555,1,0,3.7831958042112204,0
147,12.374762878604711,shopping,4,6,25.0,-440.9123772697826,3,0,3.303100486959824,0
148,11.19482999679886,online,2,1,40.0,3453.941447294722,0,1,5.8475282954363355,0
149,102.13851464197282,mercado,14,6,16.0,4242.015609245209,2,1,15.135920040013103,0
150,77.97448110819649,restaurante,3,5,31.0,4052.307687537599,0,0,0.595035848160643,0
151,73.7433941540034,combustivel,14,3,70.0,4180.909482001776,2,1,8.964838006907211,0
152,82.74287033042948,shopping,13,1,47.0,4396.673862586402,0,0,4.385580626176577,0
153,24.142416980045425,restaurante,19,4,29.0,2094.030170089164,5,1,0.7900886333567831,0
154,72.1469085378183,online,18,2,56.0,1347.7743645345643,2,0,1.763054059250251,0
155,77.60927691816728,mercado,12,4,28.0,-52.02250904200855,2,0,3.292389977110319,0
156,23.168145545657115,online,9,2,33.0,2456.095749480457,7,0,5.8749372494812215,0
157,512.3097452828358,mercado,20,7,26.0,1833.7003140677168,1,1,1.3893651404264302,0
158,96.40899487486502,farmacia,4,6,43.0,4742.413220485707,3,0,3.827286477252531,0
159,13.07151981202634,combustivel,22,1,56.0,2568.6628347732976,0,0,5.770703652424444,0
160,120.04471883975074,farmacia,19,1,28.0,,1,0,2.977750369269568,0
161,16.951935154676168,farmacia,19,7,15.0,1217.196819058349,2,1,9.939819341692205,0
162,140.40084702160706,online,5,2,53.0,5983.230080675692,1,0,10.18034356559539,0
163,219.2723785767821,combustivel,3,3,58.0,2966.870527512634,2,1,3.1809165392581322,0
164,20.39278614519029,mercado,1,5,16.0,1827.743305089085,0,0,18.045853624975848,0
165,173.47809799756882,mercado,21,4,45.0,3186.062711658032,1,0,0.39297136966448853,0
166,89.59836860877694,shopping,15,7,42.0,5845.333734247606,0,1,0.01684021910095749,0
167,146.41897327359948,restaurante,17,6,30.0,2415.4790365506665,4,1,2.3955711354025926,0
168,531.7383681514824,shopping,4,7,23.0,4030.516064172295,2,0,4.595185766352044,1
169,40.67177084603659,shopping,21,4,51.0,4779.691555995487,1,0,4.960464349560253,0
170,22.09865181398942,mercado,3,4,42.0,162.8641622251398,0,0,3.235572992221173,0
171,18.77606056960829,online,12,6,43.0,2042.3813719956913,8,0,0.6669902260963934,0
172,20.51236054881226,farmacia,18,6,32.0,4591.6299422382945,1,0,0.9346459087931271,0
173,49.7732628207364,farmacia,22,1,30.0,1951.044841346241,3,0,9.55771698167174,0
174,82.2186670856724,farmacia,1,4,10.0,3621.938098900925,2,0,10.121401692617873,0
175,76.09853085257144,combustivel,12,5,37.0,1862.277601312785,1,1,5.602733562412363,0
176,147.32188677856297,mercado,10,5,57.0,2331.6721447321097,1,1,5.456465282769194,0
177,55.45668525851432,online,21,2,29.0,2148.9542915893408,4,0,4.552563882617337,0
178,312.3864029682132,combustivel,3,7,21.0,3955.005230543748,1,0,1.1340380646219554,0
179,39.7421286502616,restaurante,21,6,45.0,3302.3701712993893,1,0,2.7952733542294816,0
180,1428.246861142667,online,19,1,47.0,3148.2891675165297,2,0,5.95190548184288,0
181,115.67688349640686,shopping,19,5,32.0,6761.242856788251,2,0,3.852866186631481,0
182,19.51944078568926,online,14,3,35.0,5609.5461106801,0,0,0.09377558431526593,0
183,15.103537717791442,online,3,1,43.0,28.134569169329552,2,0,15.34762681552973,0
184,97.41370394042559,farmacia,8,1,38.0,2334.8854901721775,1,0,9.31572054051985,0
185,41.75606280369881,online,6,5,52.0,6639.695511910488,3,1,1.5092093484554023,0
186,128.6120608158886,shopping,18,3,69.0,2138.114953967937,1,0,4.7915429240518606,0
187,96.34014916200591,shopping,18,2,19.0,6131.618978812717,2,0,12.83531789660386,0
188,50.02912344764023,mercado,5,5,54.0,2360.509777697609,6,0,0.5046905010290295,0
189,19.763712185572967,online,5,3,41.0,2649.003644180156,3,1,3.4961228607162615,0
190,8.865641768121055,farmacia,19,1,56.0,,0,0,3.0462643531584637,0
191,31.950315561996547,online,14,3,48.0,2864.6892374882464,2,1,2.639901345225651,0
192,152.57839860899358,restaurante,14,1,40.0,3741.936959361429,4,0,9.026917548939759,0
193,70.59169428966699,restaurante,19,7,49.0,5362.423048961458,0,1,2.395392582373062,0
194,12.244948266716744,farmacia,8,5,35.0,4138.201400963653,3,0,0.32890090233988306,0
195,67.20966832212613,mercado,3,6,30.0,3212.298198224549,2,0,0.3405256612433324,0
196,86.69366869388347,mercado,17,5,49.0,5510.290262576389,3,1,0.21842527148513496,0
197,18.903953433343293,shopping,17,7,29.0,4315.031213812648,2,0,2.630926762772553,0
198,65.65870093376856,shopping,4,4,47.0,1899.685255353978,3,0,6.336449739548337,0
199,58.54820676341747,combustivel,19,4,40.0,5970.112850166029,1,0,1.1390374399557583,0
200,13.85208333475641,farmacia,22,4,12.0,3963.548388075267,3,0,5.198913732486552,0
201,83.87644577641166,online,10,5,33.0,2679.4848466952076,1,1,5.809173934378544,0
202,107.01204857656246,farmacia,4,2,44.0,-31.226376878920746,5,0,1.473212024082882,0
203,200.26900580070492,combustivel,21,5,35.0,933.6354299029999,0,1,4.588429223716421,0
204,193.36168727574304,shopping,3,7,9.0,5550.2023655999055,6,1,5.773823796560644,0
205,10.452035649670536,farmacia,11,7,55.0,5609.497877955676,3,0,3.142546035609519,0
206,17.71851170521365,farmacia,1,6,42.0,3127.9261030998605,2,0,2.052764625231797,0
207,101.29553372025107,shopping,12,3,45.0,344.63373603677064,3,1,4.826768780745646,0
208,101.14378730299435,combustivel,9,5,34.0,1369.5371195240912,1,0,19.048931467656953,0
209,101.29704333041776,shopping,8,5,46.0,564.3474719256333,3,1,2.782964140409331,0
210,5559.579688455814,mercado,9,1,62.0,509.8331101293593,1,1,2.4857239750241575,0
211,108.31770403763305,online,6,7,31.0,6040.203553405359,2,0,3.1205959710913627,0
212,213.29555119271205,shopping,3,1,60.0,6089.876862621711,2,1,0.3963979590966124,0
213,171.53753681128086,combustivel,18,1,44.0,1318.7292696516454,1,0,4.0278101500303585,0
214,119.30336102219023,restaurante,9,5,29.0,2986.897536153601,2,0,1.9926762796058082,0
215,37.4002319559344,mercado,2,2,66.0,1072.8057601022958,2,1,0.6472536341393313,0
216,135.74295554213154,restaurante,20,3,44.0,2977.14293024987,2,1,3.139201721235792,0
217,21.59819491730792,shopping,18,3,48.0,5458.955825053645,5,0,0.016948626032524602,0
218,41.09217326716549,mercado,20,7,36.0,4618.0785762045225,1,0,2.5690273384944935,0
219,30.495030704109194,online,1,6,30.0,4212.994148245931,0,0,0.5587671337806012,0
220,60.23472222963476,shopping,19,7,42.0,2708.730394105703,4,0,0.12296319286357472,0
221,877.9505580277178,online,9,2,58.0,4892.950673994546,4,0,8.699870297713826,0
222,5.808264219871719,farmacia,1,2,36.0,3970.0031198749966,3,0,12.399524096082404,0
223,124.40124999543555,restaurante,1,3,39.0,3605.873371973579,4,0,1.1639158699776684,0
224,7.8832555118361665,mercado,23,4,57.0,2826.885992700322,2,1,3.8750221925437716,0
225,30.990532699529528,online,16,1,36.0,3477.5594092719994,0,0,1.6283609382818813,0
226,201.69178520880544,combustivel,15,1,46.0,3432.37736680399,0,0,3.4019192837974623,0
227,58.976320914480254,online,15,3,50.0,2187.852532388609,3,1,2.8691050886329252,0
228,14.979854520874897,combustivel,13,7,37.0,1837.6251994091003,4,1,1.5670583223142096,0
229,23.14168528098116,shopping,6,2,43.0,1504.6395595044146,2,1,6.0264279888998065,0
230,123.41063596502562,mercado,20,7,47.0,1600.7053323096102,0,0,0.6761839975669703,0
231,22.727145383892225,online,10,6,35.0,2717.8456866824226,0,0,0.27266522131591187,0
232,70.79230493955563,online,23,4,49.0,2470.9726515066277,1,0,7.298099447346801,0
233,57.66706468653989,mercado,0,3,33.0,2068.8993800961653,1,0,5.482024102908082,0
234,24.980101873033913,online,10,1,31.0,1957.8277878972517,2,0,3.4510188247686435,0
235,715.3220831368748,combustivel,22,5,21.0,3437.820039174475,0,0,3.1535834970710974,0
236,116.82800690334125,online,20,7,33.0,5066.4111707614575,0,0,3.4399164768866157,0
237,4.805825827451971,restaurante,3,2,30.0,2983.6264783898264,1,0,2.8725920784882724,0
238,68.28875950636602,shopping,6,5,35.0,2885.503799938847,2,0,2.4952453340563014,0
239,24.67662013863436,farmacia,14,6,47.0,1597.6699609299458,1,0,3.462642888531953,0
240,151.85407119311915,combustivel,17,3,19.0,2665.3952823139384,4,0,3.759341768995321,0
241,21.09371468504114,restaurante,11,7,16.0,4785.504510914053,2,0,5.886691921138264,0
242,47.575421376377015,shopping,16,1,31.0,4556.191655263458,3,0,6.2102283352812915,0
243,100.08148806234138,mercado,0,7,45.0,4451.960616411503,2,0,2.3710951489984806,0
244,154.30115318619445,combustivel,10,4,43.0,4403.803243829764,3,0,2.6682585288118474,0
245,12.931217012699435,farmacia,0,5,30.0,3655.0988333472524,0,0,2.339606352192521,0
246,36.54697856545149,shopping,14,4,54.0,3601.810745224493,4,0,3.845130392279329,0
247,30.878669145463714,farmacia,20,6,32.0,3367.1254900271606,2,1,3.019765035570816,0
248,24.928330328680758,mercado,9,1,45.0,2374.672079921229,2,0,11.018065544212343,0
249,454.2033877386668,mercado,6,5,35.0,3125.549097923264,1,0,5.959583311358529,1
250,88.76372401179786,combustivel,1,6,29.0,3323.3995255588,2,1,11.446191976424661,0
251,12.02441606582199,online,9,4,32.0,3949.752904974078,1,0,6.174514420130821,0
252,164.25733870628326,mercado,23,4,48.0,3150.384730567739,1,0,17.700943725405697,0
253,696.8620255394336,shopping,3,5,44.0,6157.742071458627,0,0,5.049392680106912,1
254,188.47366947742287,online,11,1,51.0,1185.2817044131323,3,1,16.559088055081318,0
255,8.817655698383465,restaurante,18,4,44.0,4131.7135496560495,5,0,0.8608852759029285,0
256,30.53639077528251,farmacia,10,3,20.0,2938.1344400414196,2,0,0.2695239322505923,0
257,249.70828561749823,online,7,6,65.0,3003.219423189813,1,0,4.327099207729025,0
258,23.354662459709907,farmacia,17,5,44.0,1781.136326533788,0,0,20.519916065594344,0
259,92.99849533003861,online,10,2,46.0,4529.014900873028,1,0,2.7030339596572626,0
260,138.3187582709938,restaurante,10,2,35.0,3979.262301481736,2,1,1.191561094010086,0
261,17.951675157298553,mercado,12,1,53.0,4250.456095205538,0,0,3.6859284751253503,0
262,50.8342109960228,restaurante,2,3,26.0,,2,0,5.23197750440858,0
263,1.1168131100705763,mercado,11,4,47.0,2512.6577780396624,1,0,1.8929867205925246,0
264,15.97036520888155,mercado,2,2,15.0,2900.1576771833147,1,0,6.27228578785483,0
265,40.3228464733362,farmacia,9,1,48.0,3650.19847508346,5,1,18.467351287870503,0
266,12.214944750855157,shopping,16,6,27.0,-8.364259379611212,0,0,11.363341565948096,0
267,387.1814958891427,restaurante,21,3,,4309.399301363186,2,0,1.7236286303531154,0
268,9.814200293806167,online,1,3,56.0,6639.289222024599,0,0,1.9779972938894876,0
269,32.19936126824203,restaurante,16,7,49.0,3720.5025704302147,0,0,2.3224242245415194,0
270,63.8724861989834,farmacia,15,1,54.0,2578.610063688339,0,0,2.5089394238259803,0
271,307.82392483084186,mercado,1,1,53.0,2758.1471179810956,3,1,0.5285778889428436,0
272,9.747057246537022,farmacia,21,7,33.0,4061.3135264012535,4,0,7.176642391892365,0
273,220.47768822654956,combustivel,19,4,47.0,2612.5670050273225,4,1,2.273323481335069,0
274,55.272730813261084,combustivel,5,1,19.0,4303.012907008766,1,0,10.593822331229442,0
275,16.813625825901,online,9,7,31.0,2738.788924304634,2,1,13.082413932666162,0
276,95.06151126924462,farmacia,9,4,56.0,,2,0,0.12367352758323302,0
277,69.32957859508262,online,7,4,35.0,5529.894204033282,1,0,22.328376147646523,0
278,26.568857186112076,online,0,5,17.0,2504.745498088588,3,1,6.1897637177861835,0
279,59.368423967410905,combustivel,12,3,64.0,2878.4642448918003,3,1,3.6739332330217818,0
280,34.38511212946456,online,23,6,46.0,2966.44670718249,2,1,2.4676110450670667,0
281,62.56592584274926,combustivel,8,3,49.0,2986.5505113543904,1,0,3.654433535201048,0
282,120.85080997274038,mercado,21,3,28.0,1578.8564324089857,3,0,1.962433890621099,0
283,366.2148486615084,farmacia,9,5,43.0,1369.1089735884718,0,1,4.873411769115085,0
284,12.361927684621705,online,14,4,43.0,4874.636357321933,3,0,0.48795541588539704,0
285,706.0175175558828,combustivel,4,4,30.0,4634.680521306251,2,0,4.852713083832702,1
286,5.246150872556617,restaurante,21,1,37.0,,1,0,1.6102969632536532,0
287,45.50662346206186,online,15,5,21.0,2895.932449589506,3,0,0.08896087621664636,0
288,110.60669799428311,shopping,12,1,35.0,5838.017654984544,3,0,4.022693298339788,0
289,76.49231217070867,mercado,21,5,51.0,2966.2965349881492,2,0,4.319057805331166,0
290,25.861634477910258,mercado,19,1,31.0,4294.314260849611,3,0,2.7805883586482505,0
291,42.53185393610912,restaurante,17,2,62.0,917.0669781975239,2,0,0.37516017010799774,0
292,30.216824696519346,combustivel,10,7,22.0,,1,0,11.1906837923123,0
293,26.917113977802558,online,8,3,36.0,2766.2684166392746,3,0,4.726420113296317,0
294,151.33902464088405,combustivel,15,3,32.0,2901.768692967578,1,1,0.6148697358543306,0
295,83.79879124986535,mercado,1,6,37.0,1011.7515480064712,2,0,3.576254147144782,0
296,23.772001620841596,combustivel,1,7,56.0,4055.8213917363864,2,0,3.4383541752371025,0
297,160.69687887898263,mercado,11,4,28.0,4542.915466955066,4,1,0.31151507561644864,0
298,78.94563295023883,combustivel,7,6,34.0,1884.2109163156265,1,1,4.667943712651842,0
299,144.81173834822815,restaurante,8,2,47.0,1278.9877255180063,1,0,8.259806739838481,0
300,116.22809659274088,farmacia,11,6,41.0,1846.5875626591162,2,0,6.911672145022799,0
301,20.190374620218854,restaurante,8,3,42.0,,3,0,1.1343111236136407,0
302,27.876464088734075,restaurante,9,4,28.0,2105.0949676374685,1,0,9.913118115578449,0
303,133.85435771583573,farmacia,1,2,39.0,2798.902125545436,1,1,2.096873236335167,0
304,113.57283151899462,farmacia,15,3,53.0,1389.8088829459573,2,1,14.641151204657435,0
305,53.24575522049175,online,19,7,20.0,5968.929608252195,1,1,0.3722599639794166,0
306,62.85263503735613,online,6,1,31.0,3109.7979422441745,2,0,3.3296905238216317,0
307,252.95152635756043,restaurante,1,5,18.0,4724.572993839945,2,0,4.545636964515401,0
308,26.845932867138995,restaurante,0,2,46.0,3739.754751358255,1,1,1.4227688433330576,0
309,105.26877667926131,mercado,18,4,54.0,2937.1799175523965,1,0,7.378474339302141,0
310,42.83556935218213,mercado,3,6,37.0,2859.5065126660834,2,0,4.929486098247503,0
